#,ESTADO,EQUIPO / ACTIVO,PRODUCTO,DESCRIPCION,PRUEBA / CALIBRACION,TIPO EQUIPO,ÁREA A INSPECIONAR
4029,ACTIVO,PCT-PUP-0446,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
4030,ACTIVO,PCT-PUP-0446,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
4031,ACTIVO,PCT-PUP-0446,TUBO,TUBO 4 206 M 1440 X 4 206 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,SOLDADO,PARED
4032,ACTIVO,PCT-PUP-0494,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4033,ACTIVO,PCT-PUP-0494,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4034,ACTIVO,PCT-PUP-0494,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4035,ACTIVO,PCT-PUP-0494,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4036,ACTIVO,PCT-PUP-0495,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4037,ACTIVO,PCT-PUP-0495,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4038,ACTIVO,PCT-PUP-0495,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4039,ACTIVO,PCT-PUP-0495,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4040,ACTIVO,PCT-PUP-0496,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4041,ACTIVO,PCT-PUP-0496,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4042,ACTIVO,PCT-PUP-0496,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4043,ACTIVO,PCT-PUP-0496,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4044,ACTIVO,PCT-PUP-0497,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4045,ACTIVO,PCT-PUP-0497,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4046,ACTIVO,PCT-PUP-0497,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4047,ACTIVO,PCT-PUP-0497,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4048,ACTIVO,PCT-PUP-0498,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4049,ACTIVO,PCT-PUP-0498,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4050,ACTIVO,PCT-PUP-0498,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4051,ACTIVO,PCT-PUP-0498,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4052,ACTIVO,PCT-PUP-0499,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4053,ACTIVO,PCT-PUP-0499,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4054,ACTIVO,PCT-PUP-0499,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4055,ACTIVO,PCT-PUP-0499,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4056,ACTIVO,PCT-PUP-0500,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4057,ACTIVO,PCT-PUP-0500,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4058,ACTIVO,PCT-PUP-0500,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4059,ACTIVO,PCT-PUP-0500,TUBO,TUBO 2 1502 M 10000 X 2 1502 H 1440  P.T: 1440 H2S LONG: 10 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4060,ACTIVO,PCT-PLG-011,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4061,ACTIVO,PCT-PLG-011,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4062,ACTIVO,PCT-PLG-012,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,SOLDADURA
4063,ACTIVO,PCT-PLG-012,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4064,ACTIVO,PCT-CAP-011,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4065,ACTIVO,PCT-CAP-011,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4066,ACTIVO,PCT-CAP-011,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4067,ACTIVO,PCT-CAP-012,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4068,ACTIVO,PCT-CAP-012,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4069,ACTIVO,PCT-CAP-012,TAPA,TAPA 2 1502 M 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4070,ACTIVO,PCT-PLG-013,TAPON,TAPON 4 206 H 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,SOLDADURA
4071,ACTIVO,PCT-PLG-013,TAPON,TAPON 4 206 H 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4072,ACTIVO,PCT-PLG-014,TAPON,TAPON 4 206 H 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4073,ACTIVO,PCT-PLG-014,TAPON,TAPON 4 206 H 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4074,ACTIVO,PCT-CAP-013,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,SOLDADURA
4075,ACTIVO,PCT-CAP-013,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4076,ACTIVO,PCT-CAP-013,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4077,ACTIVO,PCT-CAP-014,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4078,ACTIVO,PCT-CAP-014,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4079,ACTIVO,PCT-CAP-014,TAPA,TAPA 4 206 M 2000 X 1/2 NPT H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4080,ACTIVO,PCT-TEE-027,TEE (FXMXM),TEE (HXMXM) 4 1002 H 7500 X 4 1002 M 7500 X 4 1002 M 7500 P.T: 7500 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4081,ACTIVO,PCT-TEE-027,TEE (FXMXM),TEE (HXMXM) 4 1002 H 7500 X 4 1002 M 7500 X 4 1002 M 7500 P.T: 7500 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4082,ACTIVO,PCT-TEE-027,TEE (FXMXM),TEE (HXMXM) 4 1002 H 7500 X 4 1002 M 7500 X 4 1002 M 7500 P.T: 7500 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4083,ACTIVO,PCT-TEE-027,TEE (FXMXM),TEE (HXMXM) 4 1002 H 7500 X 4 1002 M 7500 X 4 1002 M 7500 P.T: 7500 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4084,ACTIVO,PCT-XO-075,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE RX-24 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4085,ACTIVO,PCT-XO-075,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE RX-24 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4086,ACTIVO,PCT-XO-075,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE RX-24 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4087,ACTIVO,PCT-XO-075,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE RX-24 5000  P.T: 5000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4088,ACTIVO,PCT-XO-076,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4089,ACTIVO,PCT-XO-076,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4090,ACTIVO,PCT-XO-076,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4091,ACTIVO,PCT-XO-076,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4092,ACTIVO,PCT-XO-077,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 15000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4093,ACTIVO,PCT-XO-077,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 15000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4094,ACTIVO,PCT-XO-077,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 15000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4095,ACTIVO,PCT-XO-077,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 15000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4096,ACTIVO,PCT-XO-077,90,XO API X M 2 1502 M 10000 X 2 1/16 FLANGE BX-152 15000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4097,ACTIVO,PCT-PLG-031,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4098,ACTIVO,PCT-PLG-031,TAPON,TAPON 2 1502 H 10000 X 1/2 NPT H 10000  P.T: 10000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,SOLDADURA
4099,ACTIVO,PCT-XO-078,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4100,ACTIVO,PCT-XO-078,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4101,ACTIVO,PCT-XO-078,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4102,ACTIVO,PCT-XO-078,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,SOLDADURA
4103,ACTIVO,PCT-XO-079,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4104,ACTIVO,PCT-XO-079,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4105,ACTIVO,PCT-XO-079,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4106,ACTIVO,PCT-XO-079,XO M X M,XO M X M 2 206 M 2000 X 2 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,SOLDADURA
4107,ACTIVO,PCT-XO-080,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,CAVIDAD
4108,ACTIVO,PCT-XO-080,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4109,ACTIVO,PCT-XO-080,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4110,ACTIVO,PCT-XO-081,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,SOLDADURA
4111,ACTIVO,PCT-XO-081,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4112,ACTIVO,PCT-XO-081,XO M X M,XO H X H 2 206 H 2000 X 2 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4113,ACTIVO,PCT-XO-082,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4114,ACTIVO,PCT-XO-082,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4115,ACTIVO,PCT-XO-082,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4116,ACTIVO,PCT-XO-082,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4117,ACTIVO,PCT-XO-083,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4118,ACTIVO,PCT-XO-083,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4119,ACTIVO,PCT-XO-083,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4120,ACTIVO,PCT-XO-083,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4121,ACTIVO,PCT-XO-084,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4122,ACTIVO,PCT-XO-084,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4123,ACTIVO,PCT-XO-084,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4124,ACTIVO,PCT-XO-084,XO H X M,XO H X M 2 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4125,ACTIVO,PCT-XO-085,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4126,ACTIVO,PCT-XO-085,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4127,ACTIVO,PCT-XO-085,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4128,ACTIVO,PCT-XO-085,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4129,ACTIVO,PCT-XO-086,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4130,ACTIVO,PCT-XO-086,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4131,ACTIVO,PCT-XO-086,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4132,ACTIVO,PCT-XO-086,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4133,ACTIVO,PCT-XO-087,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4134,ACTIVO,PCT-XO-087,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4135,ACTIVO,PCT-XO-087,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4136,ACTIVO,PCT-XO-087,XO H X M,XO H X M 2 206 H 2000 X 4 206 M 2000  P.T: 2000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4137,ACTIVO,PCT-XO-088,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4138,ACTIVO,PCT-XO-088,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4139,ACTIVO,PCT-XO-088,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4140,ACTIVO,PCT-XO-088,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4141,ACTIVO,PCT-XO-089,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4142,ACTIVO,PCT-XO-089,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4143,ACTIVO,PCT-XO-089,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4144,ACTIVO,PCT-XO-089,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4145,ACTIVO,PCT-XO-090,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4146,ACTIVO,PCT-XO-090,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4147,ACTIVO,PCT-XO-090,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4148,ACTIVO,PCT-XO-090,XO H X M,XO H X M 2 602 M 5000 X 2 1502 H 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4149,ACTIVO,PCT-XO-091,XO H X M,XO H X M 2 602 H 5000 X 2 1502 M 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
4150,ACTIVO,PCT-XO-091,XO H X M,XO H X M 2 602 H 5000 X 2 1502 M 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,"A. RET., INSERTOS"
4151,ACTIVO,PCT-XO-091,XO H X M,XO H X M 2 602 H 5000 X 2 1502 M 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,VT / PT / MT,INTEGRAL,CUERPO
4152,ACTIVO,PCT-XO-091,XO H X M,XO H X M 2 602 H 5000 X 2 1502 M 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,UTT,INTEGRAL,PARED
4153,ACTIVO,PCT-XO-092,XO H X M,XO H X M 2 602 H 5000 X 2 1502 M 10000  P.T: 5000 H2S LONG: 1 TEMP: -29 - 121 C,LT,INTEGRAL,"ROSCA, MARIPOSA, PIÑON"
